CD Number,Company Name,Country Name,DUNS
132026,"Bedoukian Research, Inc.",US,
561761,Havanna S.A.,AR,973423159
761277,The TradeLink International Group Ltd,UK,211283748
619130,Amsal Chem Pvt. Ltd,IN,918304668
262527,Orgamol SA /BASF Pharma (Evionnaz) SA,CH,480093164
677445,DG3 Dolciaria S.R.L.,IT,
154899,Italiana Capers Sud S.r.l,IT,430225763
153028,C.I Proba S.A.S / C.I Productos Basicos Import & Export Ltda.,CO,
84254,Madama Oliva s.r.l.,IT,338846719
652505,"Golfera In Lavezzola, Spa.",IT,429025265
60506,NV Miko Koffie,BE,
762466,Frantoio Oleario Biscione,IT,
774403,"Florida Chemical Co. / Florida Chemical Company, Inc.",US,4095238
774421,"Global Ingredients, Inc.",US,803412428
83746,Comercializadora Internacional Antillana S A C I Antillana S A,CO,880185913
646506,"CSPC Weisheng Pharmaceutical (Shijiazhuang) Co., Ltd.",CN,544723851
439457,"SK picglobal Co., Ltd.",KR,695557733
420821,Shenyang Antibiotic Manufacturer,CN,529066607
389425,"New World Imports, Inc.",US,75372276
630874,Haupt Pharma Latina S.r.l.,IT,338690598
609089,Menper Distributors Inc.,US,
566452,Strand Cosmetics Europe,FR,276407194
580989,Gnosis Bioresearch Srl,IT,438597283
529489,Vintage Pharmaceuticals Inc.,US,825839835
582086,Reckitt Benckiser Healthcare International Ltd,UK,230780363
538100,"Elge Inc. / Nexgen Pharma, Inc.",US,79424083
392974,"Medline Industries, Inc.",US,943234062
372677,"Ausmetics Daily Chemicals (Guangzhou) Co., Ltd.",CN,529836561
567614,Sydney Essential Oil Co Pty Ltd.,AU,741413520
585441,Ferro Pharma Kft / FerroPharma Chemicals Ltd.,HU,643372063
633324,"LEC Custom Products, Inc",CA,204065726
586780,Armand Products Company,US,876455593
375453,"Luster Products, Inc.",US,5219290
580440,Custom Analytics Llc,US,144949372
471379,"Combe Products, Inc.",US,91123992
580107,Lonza Guangzhou Nansha Ltd.,CN,545328150
538151,Estee Lauder NV,BE,370151326
414621,"Advanced Medical Optics Manufacturing Spain Sl / AMO Manufacturing Spain, S.L.",ES,
650914,"Fujian Green Pine Co., Ltd",CN,526982885
585754,"Nexgen Pharma, Inc.",US,160356114
651358,"Shandong Xinhua Pharmaceutical Company Limited/Shandong Xinhua Pharmaceutical Group Co., Ltd. / Shandong Xinhua Pharmaceutical Co Ltd",CN,
409276,"Janssen Pharmaceutica NV / Janssen Research & Development Janssen Pharmaceutica, N.V.",BE,370005019
310972,"Unilever Philippines, Inc.",PH,718693781
536805,Glaxosmithkline Biologicals SA (GSK),BE,372748392
585295,Granules India Ltd,IN,918457644
393068,"Medtrol, Inc.",US,
630690,"Church & Dwight Co., Inc.",US,43690812
629765,"Mallinckrodt, Inc.",US,828788054
630488,"DSC Laboratories, Div. of DSC Products Inc.",US,97807374
582201,Advanced Analytical Testing Laboratories LLC,US,27361249
583678,Lornamead,US,80046418
586259,Fuji Chemical Industry Company Ltd,JP,691728950
651668,Belvedere International,CA,247836356
664488,Wockhardt Limited,IN,915793807
630075,"Dynamic Pharmaceuticals, Inc.",US,617660712
555788,Geo-Fresh Organic,IN,
651073,Tianjin Zhongan Pharmaceutical Co. Ltd / Zhongan Pharmaceutical,CN,544911639
581778,"ADM Alliance Nutrition, Inc.",CA,244180555
587428,Biosint Spa,IT,428954135
664688,Frutarom Ltd.,IL,600247340
664345,McNeil Healthcare LLC.,US,831188763
670435,"Planet (Shanghai) International Co., Ltd.",CN,529297217
664925,"K+S KALI GmbH, Werk Werra, Standort Wintershall",DE,506759815
532044,Pilgrim's Pride Corporation,US,185482528
391260,Sheffield Pharmaceuticals LLC.,US,151177797
584146,"CSPC Innovation Pharmaceutical Co., Ltd.",CN,527816650
616432,"Synthesia, A.s.",CZ,644512006
389540,"Team Technologies, Inc.",US,192339703
585585,Qualicaps Inc,US,805197365
607976,Delta Laboratories Pty Ltd,AU,751231564
735768,BBC Group Limited,CN,421270060
393200,"Combe Laboratories, Inc.",US,808100197
734647,"Belmora, Llc.",US,112753244
583286,"DDP Specialty Electronic Materials US 9, LLC",US,116725914
630350,"Ningbo Kleen Products Co., Ltd.",CN,529352816
726137,NOVACYL (THAILAND) LIMITED,TH,659664593
665969,Life Science Logistics LLC,US,791342814
531490,Summit Aire LLC,US,607513657
616174,Livcer,FR,502192545
405144,Fleet Laboratories Ltd.,UK,217269489
421381,"The Central Pharmaceutical Co., Ltd.",CN,654134493
651493,The Dow Chemical Company,US,171862600
24707,G. R. Lane Health Products Limited,UK,217362532
540046,Canton Laboratories Private Limited,IN,650383011
304871,"Wockhardt Limited / Wockhardt, Ltd.",IN,862498326
586938,Micro Quality Labs,US,
392382,"Ethox International, Inc. / Ethox Medical, Llc / SunMed Holdings, LLC",US,
582516,"Safetec of America, Inc.",US,874965262
575672,Art Cosmetics SRL,IT,437706439
406879,Draxis Specialty Pharmaceuticals Inc. / Draxis Health Inc. / Jubilant HollisterStier General Partnership / Draxis Pharma Inc.,CA,246762764
605195,Protalix Biotherapeutics / Protalix Ltd,IL,600721419
683558,"Hofu plant, Kyowa Hakko Bio Co., Ltd.",JP,690598749
307789,"Ningbo Pulisi Daily Chemical Products Co., Ltd.",CN,529047265
579528,"Obagi Medical Products, Inc.",US,107942948
584729,Ultra Tab Labs Inc,US,151051757
581865,"Thermo Pak Co, Inc. / Thermo-Pak Company, Inc.",US,79689440
683706,J M Huber Corporation,US,118025342
720200,Sun Enterprise,IN,650599256
586538,"JBS United, Inc.",US,831091595
581523,Super Psyllium,IN,915418869
701066,Life Science Logistics LLC,US,968727565
566647,CRB S.A.,CH,481438984
234240,Olon SpA / Sifavitor Spa / Sifavitor S.r.l,IT,437723684
579738,"Almac Clinical Services, LLC",US,53639014
521755,"Ningbo Unichem Household Products Co., Ltd.",CN,528196956
789962,Francos,FR,270914653
579848,Sharp Mint Limited,IN,650334675
579762,Alzchem Trostberg GmbH,DE,331090642
539570,Dead Sea Periclase,IL,625912417
694352,"Hangzhou Beja Commodity Co., Ltd",CN,526892004
618264,Interspray,FR,364829903
622502,Shenzhen Lantern Science Co. Ltd,CN,421222423
621944,"Shanghai Lantern Cosmetic Co., Ltd.",CN,421252043
585124,"Lyophilization Services of New England, Inc.",US,831341297
708857,Life Science Logistics LLC,US,968727698
677152,Concept Products Ltd.,CN,421342352
535178,"Lakeshore Technologies, LLC",US,9960089
587055,Elba Inc.,US,108428483
578720,"Zhejiang Ludao Technology Co., Ltd.",CN,679885595
535407,"Home Medical Products and Services, LLC",US,829497924
628919,RPG Life Sciences Ltd. (API),IN,676251261
306841,"Tianjing Jinjin Pharmaceutical Co., Ltd.",CN,529660490
86663,Holland Co. Inc.,US,44985778
742253,Nantong Health & Beyond Hygienic Products Inc.,CN,421280161
411538,Ming Fai Industrial (Shenzhen) Co. Ltd,CN,527078784
383817,"Zhejiang Aidi Cosmetics Co., Ltd./Aidi Cosmetics Co Ltd",CN,530876820
536776,Geri Care Pharmaceuticals Corp,US,611196254
152452,Indo World Trading Corporation,IN,858520996
707374,Spectrum China Ltd.,CN,527841454
660797,Lusochimica SPA,IT,428179048
586777,Asanuma Corporation,JP,700717762
630302,"Lianyungang Jinkang Pharmaceutical Technology Co., Ltd. / Lianyungang Jinkang Hexin Pharmaceutical Co., Ltd.",CN,420772040
582226,"Advanced Cosmetic Research Labs, Inc.",US,874810872
581210,"Zhejiang Neo-Dankong Pharmaceutical Co., Ltd.",CN,420631517
683678,"Winder Laboratories, LLC",US,965195170
586957,Macleods Pharmaceuticals Limited,IN,650376184
585374,"Guangzhou Hanpu Pharmaceutical Co., Ltd.",CN,
680522,"Hangzhou Zhongbo Industrial Co., Ltd",CN,421265530
493423,HADA International S.A.,CO,880151162
400647,"Guardian Angel Products, Inc.",US,610797672
786183,Sincerely Vegetarian Food Supplier Sdn Bhd,MY,597192397
811455,Apicoltura Consegni Soc. Agr. SS.,IT,428587197
742797,"Aceites El Dorado, S.L.",ES,460943684
789006,Dehydro Foods Co. - 6th of October,EG,565482254
805339,"Genicos Co., Ltd",KR,
720902,Pesquera Cruz del Sur S.A.,AR,974648797
796075,Salcura Ltd,UK,424373277
793522,Aimurai S.A.,AR,979682986
609453,Asociados Don Mario S.A.,AR,
743430,Haldiram Snacks Pvt Ltd,IN,650636108
830608,Nuova Unibread SRL,IT,434007099
756221,Coastal Vision Inc,US,78835687
314581,"Copolymer & Cosmetics Technology (Kunshan) Co., Ltd.",CN,653914700
789878,Granda Tradizioni S.R.L.,IT,429768595
287204,Pasticceria Sua Maesta Di Pittera Filadelfio-I Sogni Del Re SRL,IT,447462771
582436,PT. Cisadane Raya Chemicals,ID,728659814
835438,SA Cofatech,FR,383174901
728290,"Yangzhou Holyshine Industrial Co., Ltd.",CN,421141948
837394,Branch Of Vietnam Dairy Products Joint Stock Company - Thong Nhat Dairy Factory,VN,555322922
285474,PT. Budi Starch and Sweetener Tbk / PT Budi Acid Jaya Singa,ID,
725203,Suomen Viljava Oy,FI,368564451
629981,Capsugel,US,78623505
769406,"SC Global Food Products, Inc.",PH,722792884
753326,Anatolia Konservecilik Tarim Urunl. Gida San.Tic. A.S.,TR,503946355
851363,"Harris & Ford, Llc.",US,
85756,"Exportaciones Multiples, S.A.",GT,846102630
846410,Masbest Food Industries Sdn. Bhd.,MY,
850133,La Cure Gourmande Developpement S.A.S.,FR,261260386
850136,La Cure Gourmande Developpement S.A.S,FR,261667803
193077,"Bonta' Lucane SRL, Societa Unipersonale",IT,514221860
792448,"Terramater, S.A.",CL,675173922
856857,Phan Thiet - Mui Ne Fish Sauce Joint Stock Company,VN,556059254
857824,"Norwood Promotional Products, Inc. / BIC Graphic USA Manufacturing Co., Inc.",US,79203326
758580,Salt of the Earth Eilat Ltd.,IL,600286876
810079,"Altos Andes, S.A.",AR,978192701
353922,The Benriach Distillery Company Ltd,UK,736884896
768928,Lunacitric Trade S.A.,AR,979579179
419922,Hauser of Belgium,BE,
789652,Riso Principe S.p.a.,IT,430459463
705734,PenCef Pharma GmbH,DE,315903752
346985,Santosflora Comercio de Ervas Ltda,BR,901643328
590681,"Agropharma Laboratories, Inc.",US,947595443
584048,Aino Co Ltd North China Pharmaceutical Group,CN,529804676
858000,"Ajes Pharmaceuticals, LLC",US,159945393
586609,"Camphor and Allied Products, Ltd.",IN,650077829
665184,"Northeast Pharmaceutical Group Co., Ltd.",CN,421297608
858531,"Northeast Pharmaceutical Group Co., Ltd",CN,421297609
810554,K.C.Food And Beverage Company Limited,TH,671580866
586650,Vina Folatre LTDA,CL,952901248
815548,METROCHEM API PRIVATE LIMITED,IN,915896858
797628,Tsuji Oil Mills,JP,691653364
127965,"Maroli Gida San. Ve Dis Tic., A.S.",TR,503880889
554533,FXI INC.  (IN),US,180158057
305333,Amrutva Exports Pvt. Ltd.,IN,675630039
261622,Della Peruta Vincenzo SpA,IT,431221501
821588,Huizhou Yiyani Cosmetic Limited,CN,421321809
829691,Aceites de Tula S.A. de C.V.,MX,951644326
427812,Zhejiang Jingwei Pharmaceutical Co Ltd,CN,530876549
334450,Lyrakis Family SA,GR,499643539
807887,Kilimanjaro Plantation Limited,TZ,954526443
654110,Huatai Biopharm Inc.,CN,420814065
807722,"Tropical Enterprises International, Inc",US,91986179
678999,Langeberg and Ashton Foods,ZA,557406056
207348,9252-9064 Quebec Inc,CA,244328738
248079,Hiroaky S.A.,EC,
812790,PT Awindo Makmur Sejahtera,ID,
49342,Casa Oilio Sperlonga SPA,IT,630877819
701118,Cha de Magoma S.A.,MZ,559897466
573007,E & A Scheer B.V.,NL,406927749
817766,Mitsubishi International Food,US,
816101,Branch of Vietnam Dairy Products Joint Stock Company - Vietnam Powdered Dairy Factory,VN,556526860
828284,Ardo Austria Frost GmbH,AT,301467648
25987,M/S Seville Products Limited Company LLC,AE,561400818
272672,Export Trading Company Limited,KE,643824014
830329,Avatar Corporation,US,103338687
696158,Driscoll's de Chile S.A.,CL,
792449,"Hacienda el Condor, S.A.",CL,953189622
20855,Acuacultura y Pesca SAC,PE,670913015
858783,A.L. Manufacture and Marketing Spices LTD,IL,532220605
398804,"Pharmco Products, Inc. / Pharmco Aaper",US,144922846
574361,Multifoods S.A.C.,PE,670459143
584041,"Aekyung Ind. Co., Ltd",KR,690511126
346568,"Aland (Jiangsu) Nutraceutical Co.,Ltd.",CN,
859568,Tergus Pharma Llc,US,943922021
419506,"Zhangjiagang Huachang Pharmaceutical Co., Ltd.",CN,653777669
860016,China Ningbo Shangge Cosmetic Technology Corp.,CN,
584589,"Intercos America, Inc.",US,883457061
310004,San'Up,BE,401010287
535403,"Home Medical Products and Services, LLC",US,785552147
623414,"GFA Production (Xiamen) Co., Ltd.",CN,421256261
575815,Intercos Europe S.p.A.,IT,438961310
622353,C.F.E.B. - Sisley,FR,262279246
623489,Dalian Goodwood Medical Care Ltd.,CN,529575699
532020,Pekin ProHealth Inc. dba ProCare Home Health Services,US,620448688
585605,Eskay Speciality Chemicals,IN,650485241
529260,"Home Medical Products and Services, LLC",US,968661533
657672,Clean-Ox Inc.,US,963406553
472533,"DLC Laboratories, Inc",US,93351930
277329,Yamasa Corporation,JP,690742572
129454,"Amick Farms, LLC",US,4845225
306562,Vikshara Trading & Investments Ltd.,IN,675920690
552179,CCI Productions Parfums & Cosmetiques,FR,268298408
764317,IOI Oleo GmbH,DE,342589974
128817,Katevanich Industry Co. Ltd.,TH,660359845
117570,"Morishita Jintan Co., Ltd.",JP,696603612
539478,"Countryside Feed, LLC.",US,35852404
616635,Onix Bodycare Products Fty.,CN,
585050,Satnam Psyllium Industries,IN,915854009
629606,Tishcon Corp.,US,5445993
574623,Zhongshan Mei Tung Electronics Ltd.,CN,528099707
583397,Piramal Pharma Solutions Inc.,US,794520721
587432,"Biovectra, Inc.",CA,243915043
726139,"Novacyl (Wuxi) Pharmaceutical Co., LTD",CN,530980093
651904,Land O'Lakes Purina Feed LLC. / Purina Animal Nutrition LLC.,US,833217818
697496,li test company1,CN,
399936,"Advanced Meditech Intl., Inc.",US,26058382
389475,"Alpha Industries, Inc.",US,73197881
582333,Stephen Gould Corporation,US,108910043
709373,"LMZ (Yangzhou) Hotel Supplies Co., Ltd",CN,546645164
696534,Manutata S.A.C.,PE,934168604
339692,Kahraman Yag Ve Gida San. Tic. Ltd. Sti.,TR,552224768
609233,"Twenty-First Century Healthcare Fund, L.L.C.",US,81289135
814038,"Grand River Aseptic Manufacturing, Inc.",US,5593490
814665,AMI Group / AMI Organics Private Limited (Manufacturing Unit II),IN,915819330
284002,"Volac International, Ltd.",UK,766050488
814844,Zochem ULC,CA,203714530
814027,"Almac Clinical Services, LLC",US,78818830
794731,Sociedad Comercial y De Inversiones La Purisma Limitada,CL,981239155
553373,Shree Datt Aquaculture Farms Pvt Ltd,IN,677602008
816721,CV Pondok Daya,ID,659755403
784419,"Zaouia, Cooperative",MA,353694666
577499,"Heilongjiang Saimei Organic Food Co., Ltd.",CN,560464705
639304,Biochem SRL,IT,339972730
822234,Roy Brothers,IN,650900603
675832,FXI INC. (WA),US,825229420
791644,Industrial Haedo SA,AR,952110995
789528,Harbin Gaotai Food Co. Ltd,CN,547645846
320035,Ajinomoto Omnichem / Nv Omnichem,BE,370279626
861555,Wockhardt Limited,IN,915122332
802102,"Hebei Yihoucheng Commodity Co., Ltd.",CN,529305333
864653,Lanocorp Pacific Limited,NZ,
861790,Puente Blanco S.A.,AR,978176162
848478,STE Green Fruits SA,TN,559912663
866948,Drinkologist Co. Ltd.,TH,672001155
868536,Diatosta Industria Alimentar SA,PT,
872068,Comercializadora Internacional Grupo Exportador del Caribe S.A.S,CO,
321620,"Univar USA, Inc.",US,102971785
245987,Empacadora de Frutos Tropicales S.A.C.,PE,934983466
890540,ManuPro Limited,US,
896912,MALIBRU Agro Industria Distribuicao Importacao e Exportacao S/A,BR,
688140,Lonza Verviers s.p.r.l.,BE,762274657
583163,Savior Lifetec Corporation Tainan Branch / Savior Lifetec Corp,TW,658833694
842781,Food Corp Chile S.A.,CL,952910541
714521,"Frutos Tongorrape, S.A.",PE,934163553
901444,"Dsquared Pharmaceuticals, Inc.",US,79583958
905720,Agricola Gondesende EIRL,CL,953607360
905682,Frutos Tropicales Del Norte SA,PE,
908534,"M J Distribution, Inc.",US,566263390
860918,Beautiworx Australia Pty Ltd,AU,743329682
861142,Bicooya Cosmetics Limited,CN,421310774
585040,S A Ajinomoto Omnichem N V Omnichem Division,BE,400344442
413032,"Hubei Huanfu Plastic Products Co., Ltd.",CN,530032259
877250,L&H Servicios y Ventas S.A.C.,PE,751600399
886271,Bunker Foods Corp.,US,117652994
899178,Kalpesh Corporation,IN,915826672
895673,"Hefei Yatai Daily-Use Chemical Industry Co., Ltd.",CN,654641724
860790,Anidro do Brasil Extracoes S.A.,BR,901780295
453466,R C Enterprise,IN,915632087
860631,"Hanacos Co., Ltd.",KR,690177857
863590,Blue Power Group Limted,JM,873273767
863642,"Accupac, Inc.",US,61595175
823984,Cantina F.LLI Zeni SRL,IT,
864611,Savior Lifetec Corporation Tainan Branch Injection Plant,TW,658858084
575213,Edoardo Miroglio Eood,BG,366468940
3741,"Chen Hsiang Food Industrial Co., Ltd.",TW,656206711
706726,"DKSH North America, Inc.",US,
639848,"Tongwei Hainan Aquatic Products Co., Ltd.",CN,529185310
861556,Wockhardt Limited,IN,864496135
791382,Shree Mahalaxmi Psyllium Private Limited,IN,650577294
863201,Bend Research Inc.,US,117225199
863270,Montes de Molina spa,CL,815634848
448685,"McKinley Resources, Inc.",US,969754949
413023,Adwin Korea Corp.,KR,
792364,"Mega Marine Frozen Seafood Co., Ltd",MM,659571314
789788,"Shenzhen Hongwang Nicemay Electric Co., Ltd.",CN,547456345
863472,Ultra Seal Corporation,US,944090448
726295,Xiamen Triz Laboratories Ltd.,CN,421290822
279464,Paket Corporation,US,7774730
746361,Swati Spentose Private Limited,IN,650621472
805483,Zhejiang GreenFace Housewares Company Limited,CN,546596567
864488,"Ez Costec Co., Ltd.",KR,
864835,"Jiangsu High Hope International Group Wuxi Co., Ltd.",CN,544771827
877167,"D.W. Tool, Inc. dba Quality Packaging Industries",US,95498796
549108,Sumesa S.A.,EC,935051961
894400,PCC Congelados & Frescos S.A.,EC,935238915
521716,"Gauke Healthcare Co., Ltd",CN,
900222,"Xiamen Haida Co.,Ltd",CN,528972789
243316,Orkla Foods Sverige AB,SE,632365995
860520,"Cosmax, Inc.",KR,689049693
56791,"Dairy Manufacturers, Inc. / Dairy Producers Inc.",US,180639007
863049,Optimus Drugs Private Limited,IN,863767205
583159,Savior Lifetec Corp / Savior Lifetec Corporation,TW,658684423
827130,Xixia Hong Fa Foodstuff Co. Ltd.,CN,
779565,Agrofrutas Pronto LTDA.,CL,
847858,Vina Mayu Limitada,CL,
864928,"Pharma-Natural, Inc",US,138059287
875003,Procesadora De Mariscos De El Oro Promaoro S.A.,EC,815992402
876427,Estrella Patagonica S.A.,AR,
819705,Invertec Foods S.A.,CL,
874745,Agroindustrial Niquen SA,CL,954165138
918306,"D.W. Tool, Inc. dba Quality Packaging Industries",US,79692879
862848,SGS Belgium NV,BE,400349297
921359,Electronic System S.A.,AR,970800850
924974,Global Calcium Private Limited,IN,862312449
616704,"Henan Lihua Pharmaceutical Co., Ltd.",CN,654588888
311850,Reckitt Benckiser Healthcare (U.K.) Ltd. / Reckitt & Colman Trustee Services Ltd. / Reckitt Benckiser Plc / Reckitt Benckiser Healthcare (UK) Ltd.,UK,227363660
354961,"Aceitunas Montegil, S.L.",ES,512869405
479542,"Quinrealbo, S.R.L.",BO,726394210
571387,White Food Corporation,CA,
937174,SC Eurocas Tehnica Alimentara SRL,RO,565482822
754738,Pesquera Deseado SAU,AR,973227493
700014,"Fujian Dongshan XinFu Aquatic Processing Co., Ltd. / Fujian Dongya Aquatic Products Co., Ltd. / Dongshan DongzhiYuan Aquatic Co., Ltd.",CN,420474884
829813,Burapa Prosper Company Limited,TH,672044707
955866,"Hai Long Co., Ltd.",VN,
872401,The Bilal Inc.,SY,534418749
317825,Euroterm CJSC,AM,534889316
955881,Five-Heros Pet Industries Inc.,TW,656242351
194697,"Spectrum Laboratory Products, Inc.",US,962389607
694735,"AMA Laboratories, Inc.",US,173749482
921595,Frozen Foods S.A.C.,PE,934973334
680772,Peer Pharm Ltd.,IL,514678390
925463,Poon Goor Soe Manufacture Sdn. Bhd.,MY,534306409
874652,"Cervejaria Petropolis, S.A.",BR,901835172
717446,Fillcare Limited,UK,227632171
862204,"Marin Food Specialties, Inc.",US,71860340
912649,Ipanema Comercial e Exportadora S.A. Company,BR,678463705
720627,Alsur Peru S.A.C,PE,934996039
